date,strategy_return,strategy_equity,benchmark_return,benchmark_equity
2017-08-16,-0.01936988214619062,82526.71492836092,0.0017444536871771277,104688.96418382178
2017-08-17,-0.0012689536010970764,82421.99235626587,-0.015590495139466642,103056.81139655811
2017-08-18,0.0,82421.99235626587,-0.0015633166220837547,102895.70097028294
2017-08-21,0.007630951713749836,83050.95060008758,0.0007827023218585083,102976.23767434162
2017-08-22,0.0,83050.95060008758,0.010456915228700403,104053.05146227272
2017-08-23,-0.003559439068827384,82755.33580181838,-0.003585515235664638,103679.96766093734
2017-08-24,-0.005350934381714188,82312.51743020612,-0.0023305593985234463,103438.33533786655
2017-08-25,-0.012831630733361686,81256.31360180832,0.0023360035936537127,103679.96766093737
2017-08-28,0.01508791391281661,82482.30186630524,4.091707373077291e-05,103684.20994181855
2017-08-29,0.008844906345039096,83211.85010143595,0.0011449171327486685,103802.91977017644
2017-08-30,0.0,83211.85010143595,0.004737549000427332,104294.69118897508
2017-08-31,0.0,83211.85010143595,0.006016058534684898,104922.13415602483
2017-09-01,-0.0074540214470089055,82591.58718613455,0.0014143668739527993,105070.53254691954
2017-09-05,0.0,82591.58718613455,-0.007182056963211503,104315.9099970126
2017-09-06,0.0055882964458728885,83053.13345926582,0.0034136678725007474,104672.00986756006
2017-09-07,0.0,83053.13345926582,-0.00012151709925245502,104659.29042854805
2017-09-08,0.0,83053.13345926582,-0.0011747137316154843,104536.3457229405
2017-09-11,0.0028797246682208417,83292.30361646152,0.010665950688135473,105651.32523153926
2017-09-12,0.0017227709699555466,83435.7971791527,0.003370870056999209,106007.46212024454
2017-09-13,-0.003315788936584794,83159.14168595092,0.0004799450437780184,106058.33987629265
2017-09-14,0.005339292941823228,83603.1527042028,-0.00032027525242606103,106024.37201471688
2017-09-15,0.006484381646982619,84145.26745322782,0.001346522734049227,106167.13624199799
2017-09-18,0.0,84145.26745322782,0.002126518135830313,106392.90258264575
2017-09-19,0.0,84145.26745322782,0.0010015749771734583,106499.4630516214
2017-09-20,-0.018498110565041304,82588.73899235304,0.000359964295546078,106537.7990558148
2017-09-21,0.008228163681096247,83268.29265499747,-0.0026797196763459485,106252.30761941033
2017-09-22,-0.004937849406187798,82857.12636555672,0.00020060792772702563,106273.62267465808
2017-09-25,0.004458837092762959,83226.5727939952,-0.0020443414134457827,106056.36310666736
2017-09-26,-0.0018641215756586265,83071.4283439818,0.0006025168323910979,106120.2638506213
2017-09-27,0.0008887264412384983,83145.25611886253,0.003894361909986932,106533.53456403891
2017-09-28,0.008413996550611593,83844.84001704636,0.0011998447186192251,106661.35826284142
2017-09-29,-0.0030781952049366273,83586.74923254723,0.0035150490118194266,107036.27816480254
2017-10-02,-0.006616963251786177,83033.65878453919,0.0043386485149647935,107500.67095410962
2017-10-03,0.0,83033.65878453919,0.0021400149531762835,107730.7239974279
2017-10-04,0.006666002043844878,83587.16132370484,0.0011864423669332158,107858.54029259883
2017-10-05,0.0,83587.16132370484,0.00592490737956286,108497.59215392731
2017-10-06,-0.0003949290882654371,83554.15032229258,-0.0011386150943949458,108374.05515779534
2017-10-09,0.0,83554.15032229258,-0.0016511864803009368,108195.10938310342
2017-10-10,0.012964039543196028,84637.34963106894,0.002638466998531319,108480.57860861321
2017-10-11,-0.01638127070849693,83250.88229471269,0.0015708746182436784,108650.98799612187
2017-10-12,0.0,83250.88229471269,-0.0014899800781773553,108489.10018853337
2017-10-13,-0.002646093695148231,83030.59265995712,0.0012173202603229516,108621.16616821708
2017-10-16,-0.004581388655491734,82650.19724468605,0.0013334163977978264,108766.00341233371
2017-10-17,-0.0007126538813737576,82591.2962608233,0.0007054027122506135,108842.72724614144
2017-10-18,-0.011668849873908592,81627.55082386427,0.000978351382350695,108949.21367880152
2017-10-19,-0.005119178838980052,81209.68479300896,0.00027372228672284393,108979.03550670634
2017-10-20,0.00571363754511752,81673.68749706945,0.005160644533339864,109541.43757054266
2017-10-23,-0.0038978427505310283,81355.33630634985,-0.0038894576752226406,109115.38078542899
2017-10-24,-0.009890489877261153,80550.69217615073,0.0017572156064467048,109307.12003544853
2017-10-25,0.011102233861440382,81444.98479839125,-0.004950424299344114,108766.00341233374
2017-10-26,0.01125932367486245,82362.00024393058,0.0012928412345629692,108906.6205864638
2017-10-27,0.006290871871476257,82880.12903454364,0.008175926784506515,109797.03314272678
2017-10-30,-0.01006069583043989,82046.29726593949,-0.003724842060020994,109388.05653561123
2017-10-31,-0.005943848526661631,81558.6265028173,0.0015579780843468782,109558.48073038302
2017-11-01,0.0012392354237863463,81659.69684189495,0.0013222112432151878,109703.34018539429
2017-11-02,0.0,81659.69684189495,0.00038818953583552585,109745.92587410046
2017-11-03,0.004769541914363186,82049.17618869657,0.0033387401526359106,110112.33900340452
2017-11-06,-0.009432212547781814,81275.27091951438,0.0015478646950695119,110282.77800543942
2017-11-07,-0.0007464759962696448,81214.60088068266,-0.0006955666871287791,110206.06897889482
2017-11-08,-0.007454695539414189,80609.17075776213,0.0017011963461932567,110393.55114077003
2017-11-09,-0.001960845644510876,80451.10861637414,-0.0036279913860691737,109993.04428815373
2017-11-10,-0.002388603605615545,80258.9428082573,-0.0003098279192983444,109958.96537210463
2017-11-13,0.0026608670226082615,80472.5011824452,0.0009300411506008022,110061.23173477818
2017-11-14,0.020201317774832805,82098.15175096739,-0.0023225724688084037,109805.60654806784
2017-11-15,0.0,82098.15175096739,-0.005005354548082264,109255.99055592754
2017-11-16,0.0,82098.15175096739,0.008500868159495578,110184.76132727857
2017-11-17,0.0,82098.15175096739,-0.0029386806503112206,109860.96350120693
2017-11-20,-0.006723527529496674,81546.16256754896,0.001706472911477741,110048.43825945059
2017-11-21,0.0027801516508501063,81772.87326603162,0.006542669607799034,110768.44883183645
2017-11-22,0.0,81772.87326603162,-0.0008844780025780707,110670.476575465
2017-11-24,-0.000656099220004867,81719.22214766422,0.0023096528302462005,110926.08695491221
2017-11-27,-0.0044711181910020706,81353.84584696525,-0.000499110338158304,110870.72259814157
2017-11-28,-0.005687779946686121,80891.12307397109,0.010144652007878951,111995.46749676179
2017-11-29,0.0,80891.12307397109,-0.0006086428071899741,111927.302261032
2017-11-30,-0.016886457549318834,79525.15855806576,0.008754858150858524,112907.2099155356
2017-12-01,0.0,79525.15855806576,-0.0020753106490667417,112672.89238044147
2017-12-04,0.0,79525.15855806576,-0.001210032619299195,112536.55450535034
2017-12-05,0.007134271199244814,80092.51260638193,-0.0035964040696089272,112131.82758274753
2017-12-06,0.012198772879547628,81069.54297701949,0.00018975912146146356,112153.10561983752
2017-12-07,0.0,81069.54297701949,0.003153206172193501,112506.74748470866
2017-12-08,0.010100713360304827,81888.40319288128,0.005453023419013103,113120.24941353977
2017-12-11,0.0010181013271664742,81971.77388485149,0.0030126928281142273,113461.04597766245
2017-12-12,0.0,81971.77388485149,0.0017651488709369278,113661.32161486524
2017-12-13,-0.005110016335127419,81552.89678128052,-0.00011249272412428013,113648.53554316923
2017-12-14,0.005199351629847195,81976.91896807904,-0.004086218859641,113184.14275386215
2017-12-15,0.0,81976.91896807904,0.008327505100194532,114126.68427990608
2017-12-18,-6.09599590295478e-05,81971.92165845737,0.006341242533227653,114850.38926443807
2017-12-19,-0.003975574215115072,81646.03620034856,-0.0038404637229730865,114409.31051089866
2017-12-20,0.0,81646.03620034856,-0.0005241008069948316,114349.34849893219
2017-12-21,-0.004055294088753601,81314.93751237512,0.0020596910269221613,114584.87282596983
2017-12-22,-0.0007645032951641966,81252.77197470084,-0.0002614227561983373,114554.91773269704
2017-12-26,-9.226397757000453e-05,81245.27527076987,-0.0011961635129927872,114417.8913198713
2017-12-27,-0.001315874521394476,81138.36668305738,0.0004862726492891323,114473.5296110095
2017-12-28,-0.004569345027593317,80767.61749070711,0.0020577153719667507,114709.08355257337
2017-12-29,0.002181336433301208,80943.79883737053,-0.003770906019146869,114276.52637895413
2018-01-02,0.0,80943.79883737053,0.0071575364852760615,115094.46478592211
2018-01-03,0.0030233982738799865,81188.52417905674,0.0063249094909150205,115822.42685859838
2018-01-04,0.0009353078460510051,81264.4604427307,0.004215161823681646,116310.63713061891
2018-01-05,0.0005676430519726567,81310.58964907333,0.006664186708749575,117085.75293267098
2018-01-08,-0.009963246378781319,80500.47221119562,0.0018283693879048712,117299.82893909287
2018-01-09,0.0,80500.47221119562,0.0022633811999115405,117565.32316666645
2018-01-10,0.007106798633867541,81072.57285713185,-0.001529590545947812,117385.49635981943
2018-01-11,0.0,81072.57285713185,0.007296127106921402,118241.95586176973
2018-01-12,-0.010627603352715025,80210.96571002215,0.0065188949461219,119012.76275025659
2018-01-16,0.0,80210.96571002215,-0.0034186179623819646,118605.90358176586
2018-01-17,-0.005786371576886882,79746.83525788302,0.009531794798776971,119736.43071663078
2018-01-18,0.0,79746.83525788302,-0.001680675698286338,119535.1926073258
2018-01-19,0.0,79746.83525788302,0.004549570248170376,120079.02636322139
2018-01-22,0.0,79746.83525788302,0.008131051260082733,121055.39508184156
2018-01-23,0.0,79746.83525788302,0.0021224632683403133,121312.33071133718
2018-01-24,0.0,79746.83525788302,-0.0003882697140407121,121265.22880738229
2018-01-25,0.00869745506337394,80440.42977398475,0.00042364822849538797,121316.60260674462
2018-01-26,0.0,80440.42977398475,0.01157792699102056,122721.19737452416
2018-01-29,-0.0012507646415997869,80339.81772866836,-0.006629962178019588,121907.56047748978
2018-01-30,0.0,80339.81772866836,-0.010257189488539709,120657.13152958655
2018-01-31,0.0,80339.81772866836,0.0004967779385434135,120717.0713306584
2018-02-01,-0.03247737681224472,77730.59119526733,-0.0011351038532936286,120580.04491783262
2018-02-02,0.0035667418008866747,78007.83614409114,-0.02176978779129457,117955.04292810663
2018-02-05,0.0,78007.83614409114,-0.04182261016973832,113021.8551501697
2018-02-06,0.0,78007.83614409114,0.01970242894346641,115248.66022032467
2018-02-07,-0.02900200138686093,75745.4527720542,-0.005425110223849727,114623.4235354784
2018-02-08,-0.03201326909606128,73320.59320965942,-0.037509041113020336,110324.008829571
2018-02-09,0.0,73320.59320965942,0.015021739324464711,111981.26733143876
2018-02-12,0.0029348201321872675,73535.77596271504,0.014684187911536473,113625.6213035056
2018-02-13,0.025467848196094156,75408.57394191544,0.0024876066003087782,113908.27714902439
2018-02-14,0.004075305345736082,75715.88690641527,0.013496249055926723,115445.61162695914
2018-02-15,-0.00460975870956266,75366.85493729614,0.01276019030461284,116918.71960115156
2018-02-16,-0.0024776841043830915,75180.11967882066,0.0002929317023974143,116952.96880072645
2018-02-20,0.0010682148896554184,75260.42820206765,-0.006260990030641289,116220.7274290112
2018-02-21,-0.0009551536719051273,75188.5429277213,-0.004974009096816112,115642.64447354071
2018-02-22,0.011516101077767462,76054.421787967,0.0012953498075094494,115792.4421507994
2018-02-23,0.010563124646242468,76857.79412521119,0.01593956298587096,117638.12307574989
2018-02-26,-0.010737437921049418,76032.53833204294,0.011612382362259366,119004.18194128401
2018-02-27,0.0,76032.53833204294,-0.01248643907666147,117518.24347360624
2018-02-28,-0.022669946185454593,74308.88477971201,-0.010129997667745583,116327.78394130105
2018-03-01,0.005260893212345687,74699.81588726658,-0.014540747161770451,114636.29104712154
2018-03-02,0.0,74699.81588726658,0.005154874206525051,115227.22670697205
2018-03-05,-0.013883940154560884,73662.68811393106,0.01155766634846711,116558.98454751041
2018-03-06,0.009765334368746494,74382.02889386428,0.0025351434192981692,116854.4782901461
2018-03-07,0.011443206815676085,75233.19783386635,-0.0003663342499081734,116811.67049249329
2018-03-08,0.01306408911842566,76216.05103503213,0.004839070130864931,117376.93035810994
2018-03-09,0.0035814440487608565,76489.0145574316,0.01740220602200071,119419.54788243181
2018-03-12,-0.020043884109865018,74955.87761396467,-0.0012546915314397555,119269.71318701535
2018-03-13,-0.008947085561463617,74285.24096361792,-0.0064627831452044315,118498.89889489695
2018-03-14,-0.004795677582157596,73928.99289884353,-0.005131795238014991,117890.78680983812
2018-03-15,-0.03453570640892567,71375.80290498151,-0.0010895932664517494,117762.33380235342
2018-03-16,-0.007407486854629995,70847.0875832242,0.0010843691097390806,117890.03163941947
2018-03-19,-0.0015031301338915264,70740.59519097941,-0.013530323009637857,116294.9414317217
2018-03-20,-0.01349602968867447,69785.87801808745,0.0017004901506407766,116492.69983419568
2018-03-21,-0.024120381630303722,68102.61600788536,-0.0019190907135164803,116269.13977575142
2018-03-22,-0.002732487933481796,67916.52643140526,-0.02499704062679764,113362.75536513414
2018-03-23,0.01309646629920125,68805.99293097298,-0.02131450843360616,110946.48395984716
2018-03-26,-0.04094009187360972,65989.069258924,0.02735867023760563,113981.83222852643
2018-03-27,0.0020179730129284775,66122.23341983678,-0.017011580410895566,112042.82112418964
2018-03-28,0.004280778294070521,66405.28804141587,-0.002954902354016742,111711.7455282991
2018-03-29,-0.01071307790495115,65693.88301732748,0.012777775163619998,113139.17309579524
2018-04-02,-0.01664573669243501,64600.35993831741,-0.021584681896071323,110697.10003453794
2018-04-03,0.04381028165896015,67430.51990248529,0.012816911487834481,112115.89496764059
2018-04-04,-0.01391182508494333,66492.43830421513,0.010699339281593057,113315.46096675882
2018-04-05,-0.007390406085388922,66001.03218353931,0.007891795497651177,114209.72341143056
2018-04-06,0.012716046931027547,66840.30440628144,-0.022286015665839654,111664.4437262922
2018-04-09,-0.004818779694188468,66518.21570465509,0.00492859618781849,112214.79267795649
2018-04-10,0.0013602597716814175,66608.69775756216,0.01590060067733634,113999.07528641875
2018-04-11,0.013899337977331738,67534.51455992446,-0.005242528051548345,113401.43193637913
2018-04-12,-0.009328536469493743,66904.51637790266,0.008227328574307746,114334.42277771671
2018-04-13,0.007159625680997196,67383.52767153658,-0.002933040489039085,113999.07528641875
2018-04-16,0.0047830635563506935,67705.82736704065,0.00822140986551001,114936.30840863753
2018-04-17,-0.006965388305527618,67234.22998888219,0.010698185394975468,116165.91834460721
2018-04-18,0.023289977605714274,68800.1136996607,0.0007405803689988222,116251.94854327994
2018-04-19,-0.008500630765559845,68215.26933647133,-0.005547631237438955,115607.0256021281
2018-04-20,-0.004669865229563806,67896.71322207163,-0.008479204616511193,114626.76997694142
2018-04-23,-0.017826895237126716,66686.32562851651,-0.0001499757209848518,114609.57874446995
2018-04-24,0.0012515436330751157,66769.78647477007,-0.013467346382962875,113066.09184871272
2018-04-25,0.00045787111483423505,66800.35843134052,0.002471629399385389,113345.54932539962
2018-04-26,-0.006809621061987512,66345.47330361814,0.010165614669576994,114497.77650435315
2018-04-27,-0.011607339360579916,65575.37887994475,0.0009388245766284165,114605.26983090476
2018-04-30,0.0156638311143365,66602.54053997884,-0.007690572406189755,113723.88970513927
2018-05-01,-0.010052028669140522,65933.04989303339,0.0017770191246344602,113925.97923207312
2018-05-02,-0.00237458898728735,65776.48599885912,-0.006717702166468831,113160.65843456874
2018-05-03,0.021967776156437413,67221.44911963909,-0.0022036078427268846,112911.29672015419
2018-05-04,0.006135396518706021,67633.8793645501,0.012946731512231135,114373.12896348788
2018-05-07,0.003761753551222132,67888.30135043264,0.003382972838277487,114760.05015220017
2018-05-08,0.015445463788328952,68936.8676505919,0.0,114760.05015220017
2018-05-09,0.00466162921942387,69258.22576712747,0.009665876757071423,115869.30665360666
2018-05-10,0.0,69258.22576712747,0.009350343577331888,116952.72448088512
2018-05-11,0.0,69258.22576712747,0.0030512126922952465,117309.5721182197
2018-05-14,0.0,69258.22576712747,0.00047668428183289535,117365.491747357
2018-05-15,0.0,69258.22576712747,-0.006886834074944503,116557.21507956869
2018-05-16,0.0,69258.22576712747,0.004204913483868422,117047.32808489892
2018-05-17,0.0,69258.22576712747,-0.0008448745332537699,116948.4377782146
2018-05-18,0.0,69258.22576712747,-0.002499732370495944,116656.09798262146
2018-05-21,0.0,69258.22576712747,0.007518307401880087,117533.15438755865
2018-05-22,0.013794333991558718,70213.596865022,-0.0027802715553721935,117206.38030160175
2018-05-23,0.0,70213.596865022,0.0027514490461741925,117528.86768488813
2018-05-24,-0.011709750663256633,69391.41315256218,-0.0020486958666827704,117288.0867794462
2018-05-25,-0.0028197126528560195,69195.74930689634,-0.0023825324216365518,117008.64411002245
2018-05-29,0.005018488481055352,69543.00737773099,-0.011500913395109724,115662.93782763385
2018-05-30,0.0016127224106943245,69655.16094423614,0.013344313251562268,117206.38030160178
2018-05-31,0.01205715669699764,70495.00413449538,-0.006125539931921775,116488.42793878831
2018-06-01,-0.008394005660910937,69903.26867072449,0.009817745795431598,117632.08171240079
2018-06-04,0.0012854122426829723,69993.1231880774,0.004751444919353309,118191.00406940613
2018-06-05,0.013511934019073801,70938.86565038361,0.0007273274871095747,118276.96763539487
2018-06-06,-0.00649728482991657,70477.95563474188,0.008360471706297945,119265.81887681731
2018-06-07,0.003131660866478427,70698.66869035261,-0.0001080135031776841,119252.93655791107
2018-06-08,-0.0008505691076555726,70638.53458681222,0.002956164689216223,119605.4678780489
2018-06-11,-0.007750030803956252,70091.0837678181,0.0013301786391100023,119764.56451654105
2018-06-12,-0.0022936151487351233,69930.32179629696,0.0012924334134374327,119919.35224146802
2018-06-13,-0.02448820365587212,68217.85383442858,-0.0031912590248454054,119536.65852637381
2018-06-14,0.0,68217.85383442858,0.0025180731017879765,119837.66057088667
2018-06-15,0.0,68217.85383442858,-0.0012758292720372877,119684.76817563787
